link
https://maaleht.delfi.ee/artikkel/94693231/soome-puidukontserni-upm-asepresident-kaido-kukk-puidukeemia-pole-kaugeltki-vaid-wc-paber-hiina-turule
https://maaleht.delfi.ee/artikkel/94526643/kohtla-jarve-veerele-planeeritav-tselluloositehas-annaks-polevkivikaevuritele-too-ja-tuleviku-aga-mida-saaks-teised
https://epl.delfi.ee/artikkel/94506799/kliimaeesmargid-panevad-suure-trahvi-ahvardusega-eesti-metsa-langetamisele-piirid-ette
https://epl.delfi.ee/uudised/kristina-kallas-ratase-teine-valitsus-on-veel-hullem-kui-reformierakond?id=91378209
https://www.delfi.ee/news/paevauudised/eesti/kirju-karjaariga-ekssuusatajast-kaspar-kokkast-on-saanud-isamaa-suursponsor?id=90822727
https://arileht.delfi.ee/news/uudised/stora-enso-tippjuht-metsade-raiumine-paastab-maailma-ulekuumenemisest?id=87573775
https://maaleht.delfi.ee/archive/janek-maggi-koalitsioonile-on-taiesti-ukskoik-mida-ajalehed-kirjutavad?id=86054729
https://epl.delfi.ee/eesti/metsanduse-emeriitprofessor-loodus-ei-ole-nii-armetu-kui-arvavad-looduskaitsjad?id=86008627
https://ekspress.delfi.ee/kuum/ma-ei-uskunud-et-tanapaeva-eestis-veel-niimoodi-ari-tehakse?id=85501421
https://maaleht.delfi.ee/archive/valimised-artur-talvik-ma-ei-suuda-nagu-koer-koige-peale-klahvida?id=85449313
https://ekspress.delfi.ee/arvamus/tonis-palts-suhtume-latlastesse-uleolevalt-aga-tegelikult-tombavad-nad-meil-igal-sammul-naha-ule-korvade?id=84997573
https://ekspress.delfi.ee/kuum/infoajastu-ristiruutlid-eesti-puhasodalane-kutsus-hans-h-luige-duellile-elu-ja-surma-peale?id=84962177
https://www.delfi.ee/news/paevauudised/eesti/marju-lauristin-ajakirjandus-naeruvaaristas-tartlasi-kes-tselluloosivabrikut-torjusid-inimesi-kes-oma-oiguste-eest-seisid?id=84889597
https://ekspress.delfi.ee/teateid_elust/guud-ja-baad-nadala-sona-tartu-ikka-vastu?id=84639211
https://maaleht.delfi.ee/archive/juri-ratas-tootan-iga-paev-selle-nimel-et-juri-moisa-sonad-toeks-ei-saaks?id=84581401
https://www.delfi.ee/news/paevauudised/eesti/video-kuidas-tselluloositehas-tuli-nagi-ja-sutitas-ka-looduskaugeid-inimesi?id=84567253
